"State","Year","Period","DG_Consumption"
"CT",2012,"M04",15263.2333333333
"CT",2012,"M05",15290.3916666667
"CT",2012,"M06",15317.55
"CT",2012,"M07",15344.7083333333
"CT",2012,"M08",15371.8666666667
"CT",2012,"M09",15399.025
"CT",2012,"M10",15426.1833333333
"CT",2012,"M11",15453.3416666667
"CT",2012,"M12",15480.5
"CT",2013,"M01",15530.05
"CT",2013,"M02",15579.6
"CT",2013,"M03",15629.15
"CT",2013,"M04",15678.7
"CT",2013,"M05",15728.25
"CT",2013,"M06",15777.8
"CT",2013,"M07",15827.35
"CT",2013,"M08",15876.9
"CT",2013,"M09",15926.45
"CT",2013,"M10",15976
"CT",2013,"M11",16025.55
"CT",2013,"M12",16075.1
"CT",2014,"M01",16108.5833333333
"CT",2014,"M02",16142.0666666667
"CT",2014,"M03",16175.55
"CT",2014,"M04",16209.0333333333
"CT",2014,"M05",16242.5166666667
"CT",2014,"M06",16276
"CT",2014,"M07",16309.4833333333
"CT",2014,"M08",16342.9666666667
"CT",2014,"M09",16376.45
"CT",2014,"M10",16409.9333333333
"CT",2014,"M11",16443.4166666667
"CT",2014,"M12",16476.9
"CT",2015,"M01",16498.65
"CT",2015,"M02",16520.4
"CT",2015,"M03",16542.15
"CT",2015,"M04",16563.9
"CT",2015,"M05",16585.65
"CT",2015,"M06",16607.4
"CT",2015,"M07",16629.15
"CT",2015,"M08",16650.9
"CT",2015,"M09",16672.65
"CT",2015,"M10",16694.4
"CT",2015,"M11",16716.15
"CT",2015,"M12",16737.9
"CT",2016,"M01",16755.7416666667
"CT",2016,"M02",16773.5833333333
"CT",2016,"M03",16791.425
"CT",2016,"M04",16809.2666666667
"CT",2016,"M05",16827.1083333333
"CT",2016,"M06",16844.95
"CT",2016,"M07",16862.7916666667
"CT",2016,"M08",16880.6333333333
"CT",2016,"M09",16898.475
"CT",2016,"M10",16916.3166666667
"CT",2016,"M11",16934.1583333333
"CT",2016,"M12",16952
"CT",2017,"M01",16980.3416666667
"CT",2017,"M02",17008.6833333333
"CT",2017,"M03",17037.025
"CT",2017,"M04",17065.3666666667
"CT",2017,"M05",17093.7083333333
"CT",2017,"M06",17122.05
"CT",2017,"M07",17150.3916666667
"CT",2017,"M08",17178.7333333333
"CT",2017,"M09",17207.075
"CT",2017,"M10",17235.4166666667
"CT",2017,"M11",17263.7583333333
"CT",2017,"M12",17292.1
"CT",2018,"M01",17350.6416666667
"CT",2018,"M02",17409.1833333333
"CT",2018,"M03",17467.725
"CT",2018,"M04",17526.2666666667
"CT",2018,"M05",17584.8083333333
"CT",2018,"M06",17643.35
"CT",2018,"M07",17701.8916666667
"CT",2018,"M08",17760.4333333333
"CT",2018,"M09",17818.975
"CT",2018,"M10",17877.5166666667
"CT",2018,"M11",17936.0583333333
"CT",2018,"M12",17994.6
"CT",2019,"M01",18001.6416666667
"CT",2019,"M02",18008.6833333333
"CT",2019,"M03",18015.725
"CT",2019,"M04",18022.7666666667
"CT",2019,"M05",18029.8083333333
"CT",2019,"M06",18036.85
"CT",2019,"M07",18043.8916666667
"CT",2019,"M08",18050.9333333333
"CT",2019,"M09",18057.975
"CT",2019,"M10",18065.0166666667
"CT",2019,"M11",18072.0583333333
"CT",2019,"M12",18079.1
"CT",2020,"M01",18135.175
"CT",2020,"M02",18191.25
"CT",2020,"M03",18247.325
"CT",2020,"M04",18303.4
"CT",2020,"M05",18359.475
"CT",2020,"M06",18415.55
"CT",2020,"M07",18471.625
"CT",2020,"M08",18527.7
"CT",2020,"M09",18583.775
"CT",2020,"M10",18639.85
"CT",2020,"M11",18695.925
"CT",2020,"M12",18752
"CT",2021,"M01",19055.2333333333
"CT",2021,"M02",19358.4666666667
"CT",2021,"M03",19661.7
"CT",2021,"M04",19964.9333333333
"CT",2021,"M05",20268.1666666667
"CT",2021,"M06",20571.4
"CT",2021,"M07",20874.6333333333
"CT",2021,"M08",21177.8666666667
"CT",2021,"M09",21481.1
"CT",2021,"M10",21784.3333333333
"CT",2021,"M11",22087.5666666667
"CT",2021,"M12",22390.8
"CT",2022,"M01",22480.4916666667
"CT",2022,"M02",22570.1833333333
"CT",2022,"M03",22659.875
"CT",2022,"M04",22749.5666666667
"CT",2022,"M05",22839.2583333333
"CT",2022,"M06",22928.95
"CT",2022,"M07",23018.6416666667
"CT",2022,"M08",23108.3333333333
"CT",2022,"M09",23198.025
"CT",2022,"M10",23287.7166666667
"CT",2022,"M11",23377.4083333333
"CT",2022,"M12",23467.1
"DE",2012,"M01",4034.93333333333
"DE",2012,"M02",4046.16666666667
"DE",2012,"M03",4057.4
"DE",2012,"M04",4068.63333333333
"DE",2012,"M05",4079.86666666667
"DE",2012,"M06",4091.1
"DE",2012,"M07",4102.33333333333
"DE",2012,"M08",4113.56666666667
"DE",2012,"M09",4124.8
"DE",2012,"M10",4136.03333333333
"DE",2012,"M11",4147.26666666667
"DE",2012,"M12",4158.5
"DE",2013,"M01",4166.49166666667
"DE",2013,"M02",4174.48333333333
"DE",2013,"M03",4182.475
"DE",2013,"M04",4190.46666666667
"DE",2013,"M05",4198.45833333333
"DE",2013,"M06",4206.45
"DE",2013,"M07",4214.44166666667
"DE",2013,"M08",4222.43333333333
"DE",2013,"M09",4230.425
"DE",2013,"M10",4238.41666666667
"DE",2013,"M11",4246.40833333333
"DE",2013,"M12",4254.4
"DE",2014,"M01",4269.85833333333
"DE",2014,"M02",4285.31666666667
"DE",2014,"M03",4300.775
"DE",2014,"M04",4316.23333333333
"DE",2014,"M05",4331.69166666667
"DE",2014,"M06",4347.15
"DE",2014,"M07",4362.60833333333
"DE",2014,"M08",4378.06666666667
"DE",2014,"M09",4393.525
"DE",2014,"M10",4408.98333333333
"DE",2014,"M11",4424.44166666667
"DE",2014,"M12",4439.9
"DE",2015,"M01",4458.86666666667
"DE",2015,"M02",4477.83333333333
"DE",2015,"M03",4496.8
"DE",2015,"M04",4515.76666666667
"DE",2015,"M05",4534.73333333333
"DE",2015,"M06",4553.7
"DE",2015,"M07",4572.66666666667
"DE",2015,"M08",4591.63333333333
"DE",2015,"M09",4610.6
"DE",2015,"M10",4629.56666666667
"DE",2015,"M11",4648.53333333333
"DE",2015,"M12",4667.5
"DE",2016,"M01",4672.54166666667
"DE",2016,"M02",4677.58333333333
"DE",2016,"M03",4682.625
"DE",2016,"M04",4687.66666666667
"DE",2016,"M05",4692.70833333333
"DE",2016,"M06",4697.75
"DE",2016,"M07",4702.79166666667
"DE",2016,"M08",4707.83333333333
"DE",2016,"M09",4712.875
"DE",2016,"M10",4717.91666666667
"DE",2016,"M11",4722.95833333333
"DE",2016,"M12",4728
"DE",2017,"M01",4734.325
"DE",2017,"M02",4740.65
"DE",2017,"M03",4746.975
"DE",2017,"M04",4753.3
"DE",2017,"M05",4759.625
"DE",2017,"M06",4765.95
"DE",2017,"M07",4772.275
"DE",2017,"M08",4778.6
"DE",2017,"M09",4784.925
"DE",2017,"M10",4791.25
"DE",2017,"M11",4797.575
"DE",2017,"M12",4803.9
"DE",2018,"M01",4819.75833333333
"DE",2018,"M02",4835.61666666667
"DE",2018,"M03",4851.475
"DE",2018,"M04",4867.33333333333
"DE",2018,"M05",4883.19166666667
"DE",2018,"M06",4899.05
"DE",2018,"M07",4914.90833333333
"DE",2018,"M08",4930.76666666667
"DE",2018,"M09",4946.625
"DE",2018,"M10",4962.48333333333
"DE",2018,"M11",4978.34166666667
"DE",2018,"M12",4994.2
"DE",2019,"M01",5005.83333333333
"DE",2019,"M02",5017.46666666667
"DE",2019,"M03",5029.1
"DE",2019,"M04",5040.73333333333
"DE",2019,"M05",5052.36666666667
"DE",2019,"M06",5064
"DE",2019,"M07",5075.63333333333
"DE",2019,"M08",5087.26666666667
"DE",2019,"M09",5098.9
"DE",2019,"M10",5110.53333333333
"DE",2019,"M11",5122.16666666667
"DE",2019,"M12",5133.8
"DE",2020,"M01",5142.4
"DE",2020,"M02",5151
"DE",2020,"M03",5159.6
"DE",2020,"M04",5168.2
"DE",2020,"M05",5176.8
"DE",2020,"M06",5185.4
"DE",2020,"M07",5194
"DE",2020,"M08",5202.6
"DE",2020,"M09",5211.2
"DE",2020,"M10",5219.8
"DE",2020,"M11",5228.4
"DE",2020,"M12",5237
"DE",2021,"M01",5332.56666666667
"DE",2021,"M02",5428.13333333333
"DE",2021,"M03",5523.7
"DE",2021,"M04",5619.26666666667
"DE",2021,"M05",5714.83333333333
"DE",2021,"M06",5810.4
"DE",2021,"M07",5905.96666666667
"DE",2021,"M08",6001.53333333333
"DE",2021,"M09",6097.1
"DE",2021,"M10",6192.66666666667
"DE",2021,"M11",6288.23333333333
"DE",2021,"M12",6383.8
"DE",2022,"M01",6413.275
"DE",2022,"M02",6442.75
"DE",2022,"M03",6472.225
"DE",2022,"M04",6501.7
"DE",2022,"M05",6531.175
"DE",2022,"M06",6560.65
"DE",2022,"M07",6590.125
"DE",2022,"M08",6619.6
"DE",2022,"M09",6649.075
"DE",2022,"M10",6678.55
"DE",2022,"M11",6708.025
"DE",2022,"M12",6737.5
"FL",2012,"M01",74991.7333333333
"FL",2012,"M02",75351.3666666667
"FL",2012,"M03",75711
"FL",2012,"M04",76070.6333333333
"FL",2012,"M05",76430.2666666667
"FL",2012,"M06",76789.9
"FL",2012,"M07",77149.5333333333
"FL",2012,"M08",77509.1666666667
"FL",2012,"M09",77868.8
"FL",2012,"M10",78228.4333333333
"FL",2012,"M11",78588.0666666667
"FL",2012,"M12",78947.7
"FL",2013,"M01",79382.8583333333
"FL",2013,"M02",79818.0166666667
"FL",2013,"M03",80253.175
"FL",2013,"M04",80688.3333333333
"FL",2013,"M05",81123.4916666667
"FL",2013,"M06",81558.65
"FL",2013,"M07",81993.8083333333
"FL",2013,"M08",82428.9666666667
"FL",2013,"M09",82864.125
"FL",2013,"M10",83299.2833333333
"FL",2013,"M11",83734.4416666667
"FL",2013,"M12",84169.6
"FL",2014,"M01",84671.1083333333
"FL",2014,"M02",85172.6166666667
"FL",2014,"M03",85674.125
"FL",2014,"M04",86175.6333333333
"FL",2014,"M05",86677.1416666667
"FL",2014,"M06",87178.65
"FL",2014,"M07",87680.1583333333
"FL",2014,"M08",88181.6666666667
"FL",2014,"M09",88683.175
"FL",2014,"M10",89184.6833333333
"FL",2014,"M11",89686.1916666667
"FL",2014,"M12",90187.7
"FL",2015,"M01",90706.3833333333
"FL",2015,"M02",91225.0666666667
"FL",2015,"M03",91743.75
"FL",2015,"M04",92262.4333333333
"FL",2015,"M05",92781.1166666667
"FL",2015,"M06",93299.8
"FL",2015,"M07",93818.4833333333
"FL",2015,"M08",94337.1666666667
"FL",2015,"M09",94855.85
"FL",2015,"M10",95374.5333333333
"FL",2015,"M11",95893.2166666667
"FL",2015,"M12",96411.9
"FL",2016,"M01",96711.9166666667
"FL",2016,"M02",97011.9333333333
"FL",2016,"M03",97311.95
"FL",2016,"M04",97611.9666666667
"FL",2016,"M05",97911.9833333333
"FL",2016,"M06",98212
"FL",2016,"M07",98512.0166666667
"FL",2016,"M08",98812.0333333333
"FL",2016,"M09",99112.05
"FL",2016,"M10",99412.0666666667
"FL",2016,"M11",99712.0833333333
"FL",2016,"M12",100012.1
"FL",2017,"M01",100416.008333333
"FL",2017,"M02",100819.916666667
"FL",2017,"M03",101223.825
"FL",2017,"M04",101627.733333333
"FL",2017,"M05",102031.641666667
"FL",2017,"M06",102435.55
"FL",2017,"M07",102839.458333333
"FL",2017,"M08",103243.366666667
"FL",2017,"M09",103647.275
"FL",2017,"M10",104051.183333333
"FL",2017,"M11",104455.091666667
"FL",2017,"M12",104859
"FL",2018,"M01",105397.191666667
"FL",2018,"M02",105935.383333333
"FL",2018,"M03",106473.575
"FL",2018,"M04",107011.766666667
"FL",2018,"M05",107549.958333333
"FL",2018,"M06",108088.15
"FL",2018,"M07",108626.341666667
"FL",2018,"M08",109164.533333333
"FL",2018,"M09",109702.725
"FL",2018,"M10",110240.916666667
"FL",2018,"M11",110779.108333333
"FL",2018,"M12",111317.3
"FL",2019,"M01",111451.716666667
"FL",2019,"M02",111586.133333333
"FL",2019,"M03",111720.55
"FL",2019,"M04",111854.966666667
"FL",2019,"M05",111989.383333333
"FL",2019,"M06",112123.8
"FL",2019,"M07",112258.216666667
"FL",2019,"M08",112392.633333333
"FL",2019,"M09",112527.05
"FL",2019,"M10",112661.466666667
"FL",2019,"M11",112795.883333333
"FL",2019,"M12",112930.3
"FL",2020,"M01",113720.891666667
"FL",2020,"M02",114511.483333333
"FL",2020,"M03",115302.075
"FL",2020,"M04",116092.666666667
"FL",2020,"M05",116883.258333333
"FL",2020,"M06",117673.85
"FL",2020,"M07",118464.441666667
"FL",2020,"M08",119255.033333333
"FL",2020,"M09",120045.625
"FL",2020,"M10",120836.216666667
"FL",2020,"M11",121626.808333333
"FL",2020,"M12",122417.4
"FL",2021,"M01",125170.25
"FL",2021,"M02",127923.1
"FL",2021,"M03",130675.95
"FL",2021,"M04",133428.8
"FL",2021,"M05",136181.65
"FL",2021,"M06",138934.5
"FL",2021,"M07",141687.35
"FL",2021,"M08",144440.2
"FL",2021,"M09",147193.05
"FL",2021,"M10",149945.9
"FL",2021,"M11",152698.75
"FL",2021,"M12",155451.6
"FL",2022,"M01",156421.2
"FL",2022,"M02",157390.8
"FL",2022,"M03",158360.4
"FL",2022,"M04",159330
"FL",2022,"M05",160299.6
"FL",2022,"M06",161269.2
"FL",2022,"M07",162238.8
"FL",2022,"M08",163208.4
"FL",2022,"M09",164178
"FL",2022,"M10",165147.6
"FL",2022,"M11",166117.2
"FL",2022,"M12",167086.8
"GA",2012,"M01",30427.9916666667
"GA",2012,"M02",30561.0833333333
"GA",2012,"M03",30694.175
"GA",2012,"M04",30827.2666666667
"GA",2012,"M05",30960.3583333333
"GA",2012,"M06",31093.45
"GA",2012,"M07",31226.5416666667
"GA",2012,"M08",31359.6333333333
"GA",2012,"M09",31492.725
"GA",2012,"M10",31625.8166666667
"GA",2012,"M11",31758.9083333333
"GA",2012,"M12",31892
"GA",2013,"M01",32020.0416666667
"GA",2013,"M02",32148.0833333333
"GA",2013,"M03",32276.125
"GA",2013,"M04",32404.1666666667
"GA",2013,"M05",32532.2083333333
"GA",2013,"M06",32660.25
"GA",2013,"M07",32788.2916666667
"GA",2013,"M08",32916.3333333333
"GA",2013,"M09",33044.375
"GA",2013,"M10",33172.4166666667
"GA",2013,"M11",33300.4583333333
"GA",2013,"M12",33428.5
"GA",2014,"M01",33586.1416666667
"GA",2014,"M02",33743.7833333333
"GA",2014,"M03",33901.425
"GA",2014,"M04",34059.0666666667
"GA",2014,"M05",34216.7083333333
"GA",2014,"M06",34374.35
"GA",2014,"M07",34531.9916666667
"GA",2014,"M08",34689.6333333333
"GA",2014,"M09",34847.275
"GA",2014,"M10",35004.9166666667
"GA",2014,"M11",35162.5583333333
"GA",2014,"M12",35320.2
"GA",2015,"M01",35540.7666666667
"GA",2015,"M02",35761.3333333333
"GA",2015,"M03",35981.9
"GA",2015,"M04",36202.4666666667
"GA",2015,"M05",36423.0333333333
"GA",2015,"M06",36643.6
"GA",2015,"M07",36864.1666666667
"GA",2015,"M08",37084.7333333333
"GA",2015,"M09",37305.3
"GA",2015,"M10",37525.8666666667
"GA",2015,"M11",37746.4333333333
"GA",2015,"M12",37967
"GA",2016,"M01",38121.4166666667
"GA",2016,"M02",38275.8333333333
"GA",2016,"M03",38430.25
"GA",2016,"M04",38584.6666666667
"GA",2016,"M05",38739.0833333333
"GA",2016,"M06",38893.5
"GA",2016,"M07",39047.9166666667
"GA",2016,"M08",39202.3333333333
"GA",2016,"M09",39356.75
"GA",2016,"M10",39511.1666666667
"GA",2016,"M11",39665.5833333333
"GA",2016,"M12",39820
"GA",2017,"M01",40030.4416666667
"GA",2017,"M02",40240.8833333333
"GA",2017,"M03",40451.325
"GA",2017,"M04",40661.7666666667
"GA",2017,"M05",40872.2083333333
"GA",2017,"M06",41082.65
"GA",2017,"M07",41293.0916666667
"GA",2017,"M08",41503.5333333333
"GA",2017,"M09",41713.975
"GA",2017,"M10",41924.4166666667
"GA",2017,"M11",42134.8583333333
"GA",2017,"M12",42345.3
"GA",2018,"M01",42536.975
"GA",2018,"M02",42728.65
"GA",2018,"M03",42920.325
"GA",2018,"M04",43112
"GA",2018,"M05",43303.675
"GA",2018,"M06",43495.35
"GA",2018,"M07",43687.025
"GA",2018,"M08",43878.7
"GA",2018,"M09",44070.375
"GA",2018,"M10",44262.05
"GA",2018,"M11",44453.725
"GA",2018,"M12",44645.4
"GA",2019,"M01",44764.0083333333
"GA",2019,"M02",44882.6166666667
"GA",2019,"M03",45001.225
"GA",2019,"M04",45119.8333333333
"GA",2019,"M05",45238.4416666667
"GA",2019,"M06",45357.05
"GA",2019,"M07",45475.6583333333
"GA",2019,"M08",45594.2666666667
"GA",2019,"M09",45712.875
"GA",2019,"M10",45831.4833333333
"GA",2019,"M11",45950.0916666667
"GA",2019,"M12",46068.7
"GA",2020,"M01",46407.4666666667
"GA",2020,"M02",46746.2333333333
"GA",2020,"M03",47085
"GA",2020,"M04",47423.7666666667
"GA",2020,"M05",47762.5333333333
"GA",2020,"M06",48101.3
"GA",2020,"M07",48440.0666666667
"GA",2020,"M08",48778.8333333333
"GA",2020,"M09",49117.6
"GA",2020,"M10",49456.3666666667
"GA",2020,"M11",49795.1333333333
"GA",2020,"M12",50133.9
"GA",2021,"M01",51169.8916666667
"GA",2021,"M02",52205.8833333333
"GA",2021,"M03",53241.875
"GA",2021,"M04",54277.8666666667
"GA",2021,"M05",55313.8583333333
"GA",2021,"M06",56349.85
"GA",2021,"M07",57385.8416666667
"GA",2021,"M08",58421.8333333333
"GA",2021,"M09",59457.825
"GA",2021,"M10",60493.8166666667
"GA",2021,"M11",61529.8083333333
"GA",2021,"M12",62565.8
"GA",2022,"M01",62984.875
"GA",2022,"M02",63403.95
"GA",2022,"M03",63823.025
"GA",2022,"M04",64242.1
"GA",2022,"M05",64661.175
"GA",2022,"M06",65080.25
"GA",2022,"M07",65499.325
"GA",2022,"M08",65918.4
"GA",2022,"M09",66337.475
"GA",2022,"M10",66756.55
"GA",2022,"M11",67175.625
"GA",2022,"M12",67594.7
"HI",2012,"M01",3890.28333333333
"HI",2012,"M02",3906.16666666667
"HI",2012,"M03",3922.05
"HI",2012,"M04",3937.93333333333
"HI",2012,"M05",3953.81666666667
"HI",2012,"M06",3969.7
"HI",2012,"M07",3985.58333333333
"HI",2012,"M08",4001.46666666667
"HI",2012,"M09",4017.35
"HI",2012,"M10",4033.23333333333
"HI",2012,"M11",4049.11666666667
"HI",2012,"M12",4065
"HI",2013,"M01",4079.1
"HI",2013,"M02",4093.2
"HI",2013,"M03",4107.3
"HI",2013,"M04",4121.4
"HI",2013,"M05",4135.5
"HI",2013,"M06",4149.6
"HI",2013,"M07",4163.7
"HI",2013,"M08",4177.8
"HI",2013,"M09",4191.9
"HI",2013,"M10",4206
"HI",2013,"M11",4220.1
"HI",2013,"M12",4234.2
"HI",2014,"M01",4252.48333333333
"HI",2014,"M02",4270.76666666667
"HI",2014,"M03",4289.05
"HI",2014,"M04",4307.33333333333
"HI",2014,"M05",4325.61666666667
"HI",2014,"M06",4343.9
"HI",2014,"M07",4362.18333333333
"HI",2014,"M08",4380.46666666667
"HI",2014,"M09",4398.75
"HI",2014,"M10",4417.03333333333
"HI",2014,"M11",4435.31666666667
"HI",2014,"M12",4453.6
"HI",2015,"M01",4472.975
"HI",2015,"M02",4492.35
"HI",2015,"M03",4511.725
"HI",2015,"M04",4531.1
"HI",2015,"M05",4550.475
"HI",2015,"M06",4569.85
"HI",2015,"M07",4589.225
"HI",2015,"M08",4608.6
"HI",2015,"M09",4627.975
"HI",2015,"M10",4647.35
"HI",2015,"M11",4666.725
"HI",2015,"M12",4686.1
"HI",2016,"M01",4698.6
"HI",2016,"M02",4711.1
"HI",2016,"M03",4723.6
"HI",2016,"M04",4736.1
"HI",2016,"M05",4748.6
"HI",2016,"M06",4761.1
"HI",2016,"M07",4773.6
"HI",2016,"M08",4786.1
"HI",2016,"M09",4798.6
"HI",2016,"M10",4811.1
"HI",2016,"M11",4823.6
"HI",2016,"M12",4836.1
"HI",2017,"M01",4853.31666666667
"HI",2017,"M02",4870.53333333333
"HI",2017,"M03",4887.75
"HI",2017,"M04",4904.96666666667
"HI",2017,"M05",4922.18333333333
"HI",2017,"M06",4939.4
"HI",2017,"M07",4956.61666666667
"HI",2017,"M08",4973.83333333333
"HI",2017,"M09",4991.05
"HI",2017,"M10",5008.26666666667
"HI",2017,"M11",5025.48333333333
"HI",2017,"M12",5042.7
"HI",2018,"M01",5061.49166666667
"HI",2018,"M02",5080.28333333333
"HI",2018,"M03",5099.075
"HI",2018,"M04",5117.86666666667
"HI",2018,"M05",5136.65833333333
"HI",2018,"M06",5155.45
"HI",2018,"M07",5174.24166666667
"HI",2018,"M08",5193.03333333333
"HI",2018,"M09",5211.825
"HI",2018,"M10",5230.61666666667
"HI",2018,"M11",5249.40833333333
"HI",2018,"M12",5268.2
"HI",2019,"M01",5271.58333333333
"HI",2019,"M02",5274.96666666667
"HI",2019,"M03",5278.35
"HI",2019,"M04",5281.73333333333
"HI",2019,"M05",5285.11666666667
"HI",2019,"M06",5288.5
"HI",2019,"M07",5291.88333333333
"HI",2019,"M08",5295.26666666667
"HI",2019,"M09",5298.65
"HI",2019,"M10",5302.03333333333
"HI",2019,"M11",5305.41666666667
"HI",2019,"M12",5308.8
"HI",2020,"M01",5326.21666666667
"HI",2020,"M02",5343.63333333333
"HI",2020,"M03",5361.05
"HI",2020,"M04",5378.46666666667
"HI",2020,"M05",5395.88333333333
"HI",2020,"M06",5413.3
"HI",2020,"M07",5430.71666666667
"HI",2020,"M08",5448.13333333333
"HI",2020,"M09",5465.55
"HI",2020,"M10",5482.96666666667
"HI",2020,"M11",5500.38333333333
"HI",2020,"M12",5517.8
"HI",2021,"M01",5618.09166666667
"HI",2021,"M02",5718.38333333333
"HI",2021,"M03",5818.675
"HI",2021,"M04",5918.96666666667
"HI",2021,"M05",6019.25833333333
"HI",2021,"M06",6119.55
"HI",2021,"M07",6219.84166666667
"HI",2021,"M08",6320.13333333333
"HI",2021,"M09",6420.425
"HI",2021,"M10",6520.71666666667
"HI",2021,"M11",6621.00833333333
"HI",2021,"M12",6721.3
"HI",2022,"M01",6758.03333333333
"HI",2022,"M02",6794.76666666667
"HI",2022,"M03",6831.5
"HI",2022,"M04",6868.23333333333
"HI",2022,"M05",6904.96666666667
"HI",2022,"M06",6941.7
"HI",2022,"M07",6978.43333333333
"HI",2022,"M08",7015.16666666667
"HI",2022,"M09",7051.9
"HI",2022,"M10",7088.63333333333
"HI",2022,"M11",7125.36666666667
"HI",2022,"M12",7162.1
"ID",2012,"M01",4884.33333333333
"ID",2012,"M02",4904.66666666667
"ID",2012,"M03",4925
"ID",2012,"M04",4945.33333333333
"ID",2012,"M05",4965.66666666667
"ID",2012,"M06",4986
"ID",2012,"M07",5006.33333333333
"ID",2012,"M08",5026.66666666667
"ID",2012,"M09",5047
"ID",2012,"M10",5067.33333333333
"ID",2012,"M11",5087.66666666667
"ID",2012,"M12",5108
"ID",2013,"M01",5145.59166666667
"ID",2013,"M02",5183.18333333333
"ID",2013,"M03",5220.775
"ID",2013,"M04",5258.36666666667
"ID",2013,"M05",5295.95833333333
"ID",2013,"M06",5333.55
"ID",2013,"M07",5371.14166666667
"ID",2013,"M08",5408.73333333333
"ID",2013,"M09",5446.325
"ID",2013,"M10",5483.91666666667
"ID",2013,"M11",5521.50833333333
"ID",2013,"M12",5559.1
"ID",2014,"M01",5594.325
"ID",2014,"M02",5629.55
"ID",2014,"M03",5664.775
"ID",2014,"M04",5700
"ID",2014,"M05",5735.225
"ID",2014,"M06",5770.45
"ID",2014,"M07",5805.675
"ID",2014,"M08",5840.9
"ID",2014,"M09",5876.125
"ID",2014,"M10",5911.35
"ID",2014,"M11",5946.575
"ID",2014,"M12",5981.8
"ID",2015,"M01",6035.925
"ID",2015,"M02",6090.05
"ID",2015,"M03",6144.175
"ID",2015,"M04",6198.3
"ID",2015,"M05",6252.425
"ID",2015,"M06",6306.55
"ID",2015,"M07",6360.675
"ID",2015,"M08",6414.8
"ID",2015,"M09",6468.925
"ID",2015,"M10",6523.05
"ID",2015,"M11",6577.175
"ID",2015,"M12",6631.3
"ID",2016,"M01",6673.78333333333
"ID",2016,"M02",6716.26666666667
"ID",2016,"M03",6758.75
"ID",2016,"M04",6801.23333333333
"ID",2016,"M05",6843.71666666667
"ID",2016,"M06",6886.2
"ID",2016,"M07",6928.68333333333
"ID",2016,"M08",6971.16666666667
"ID",2016,"M09",7013.65
"ID",2016,"M10",7056.13333333333
"ID",2016,"M11",7098.61666666667
"ID",2016,"M12",7141.1
"ID",2017,"M01",7189.60833333333
"ID",2017,"M02",7238.11666666667
"ID",2017,"M03",7286.625
"ID",2017,"M04",7335.13333333333
"ID",2017,"M05",7383.64166666667
"ID",2017,"M06",7432.15
"ID",2017,"M07",7480.65833333333
"ID",2017,"M08",7529.16666666667
"ID",2017,"M09",7577.675
"ID",2017,"M10",7626.18333333333
"ID",2017,"M11",7674.69166666667
"ID",2017,"M12",7723.2
"ID",2018,"M01",7757.63333333333
"ID",2018,"M02",7792.06666666667
"ID",2018,"M03",7826.5
"ID",2018,"M04",7860.93333333333
"ID",2018,"M05",7895.36666666667
"ID",2018,"M06",7929.8
"ID",2018,"M07",7964.23333333333
"ID",2018,"M08",7998.66666666667
"ID",2018,"M09",8033.1
"ID",2018,"M10",8067.53333333333
"ID",2018,"M11",8101.96666666667
"ID",2018,"M12",8136.4
"ID",2019,"M01",8150.00833333333
"ID",2019,"M02",8163.61666666667
"ID",2019,"M03",8177.225
"ID",2019,"M04",8190.83333333333
"ID",2019,"M05",8204.44166666667
"ID",2019,"M06",8218.05
"ID",2019,"M07",8231.65833333333
"ID",2019,"M08",8245.26666666667
"ID",2019,"M09",8258.875
"ID",2019,"M10",8272.48333333333
"ID",2019,"M11",8286.09166666667
"ID",2019,"M12",8299.7
"ID",2020,"M01",8401.56666666667
"ID",2020,"M02",8503.43333333333
"ID",2020,"M03",8605.3
"ID",2020,"M04",8707.16666666667
"ID",2020,"M05",8809.03333333333
"ID",2020,"M06",8910.9
"ID",2020,"M07",9012.76666666667
"ID",2020,"M08",9114.63333333333
"ID",2020,"M09",9216.5
"ID",2020,"M10",9318.36666666667
"ID",2020,"M11",9420.23333333333
"ID",2020,"M12",9522.1
"ID",2021,"M01",9748.975
