Time,State,GDP,Cons3,Cons4,Cons5,Cons2,Cases5,Cases2,Deaths5,Deaths2,Cases3,Deaths3,Cases4,Cases1,Hosp2,Hosp1,Deaths4,Deaths1
6/1/2014,NJ,525007.0364,38185.17979,81899.79133,256565.536,120085.0197,0,0,0,0,0,,,,,,,
7/1/2014,NJ,525836.709,38181.6552,82004.27205,256958.1516,120185.9676,0,0,0,0,0,,,,,,,
8/1/2014,NJ,527521.4437,38240.30549,82242.13407,257768.6241,120482.4719,0,0,0,0,0,,,,,,,
9/1/2014,NJ,529006.618,38284.49754,82448.88714,258481.5848,120733.4089,0,0,0,0,0,,,,,,,
10/1/2014,NJ,530068.6199,38347.98453,82697.1935,259324.8172,121045.1942,0,0,0,0,0,,,,,,,
11/1/2014,NJ,531404.1979,38431.24988,82988.26521,260302.2205,121419.5232,0,0,0,0,0,,,,,,,
12/1/2014,NJ,533150.6703,38544.20051,83343.69536,261481.6398,121887.8959,0,0,0,0,0,,,,,,,
1/1/2015,NJ,538433.6115,38795.48301,83777.19221,263352.1365,122572.6834,0,0,0,0,0,,,,,,,
2/1/2015,NJ,540353.7814,38804.08377,83686.30278,263575.7481,122490.4028,0,0,0,0,0,,,,,,,
3/1/2015,NJ,542119.9833,38802.08789,83572.94979,263726.7944,122375.062,0,0,0,0,0,,,,,,,
4/1/2015,NJ,543452.3046,38844.58912,83555.72831,264179.8335,122400.3498,0,0,0,0,0,,,,,,,
5/1/2015,NJ,543900.6295,38824.07066,83403.2921,264203.7626,122227.4032,0,0,0,0,0,,,,,,,
6/1/2015,NJ,544589.0901,38820.91993,83288.63346,264345.1759,122109.6018,0,0,0,0,0,,,,,,,
7/1/2015,NJ,545311.5625,38860.93683,83266.88644,264780.084,122127.8797,0,0,0,0,0,,,,,,,
8/1/2015,NJ,546476.254,38932.47746,83312.77431,265429.645,122245.3162,0,0,0,0,0,,,,,,,
9/1/2015,NJ,548457.435,39062.17022,83482.94591,266475.9074,122545.1887,0,0,0,0,0,,,,,,,
10/1/2015,NJ,548411.2168,39139.87709,83541.84015,267167.7931,122681.7979,0,0,0,0,0,,,,,,,
11/1/2015,NJ,547951.0727,39188.00462,83537.64866,267657.696,122725.742,0,0,0,0,0,,,,,,,
12/1/2015,NJ,548270.9461,39291.93341,83652.38782,268528.7595,122944.4181,0,0,0,0,0,,,,,,,
1/1/2016,NJ,550143.2637,39266.18493,83639.49496,269311.9551,122905.7767,0,0,0,0,0,,,,,,,
2/1/2016,NJ,552639.236,39284.93249,83721.386,270400.4346,123006.4153,0,0,0,0,0,,,,,,,
3/1/2016,NJ,553512.8188,39188.61917,83557.99615,270695.3209,122746.712,0,0,0,0,0,,,,,,,
4/1/2016,NJ,552024.7922,39053.96685,83312.62501,270720.0074,122366.6882,0,0,0,0,0,,,,,,,
5/1/2016,NJ,551541.9756,38990.57003,83219.06127,271234.063,122209.7275,0,0,0,0,0,,,,,,,
6/1/2016,NJ,550827.8378,38910.91913,83090.66475,271631.8215,122001.6799,0,0,0,0,0,,,,,,,
7/1/2016,NJ,551448.4062,38889.32334,83086.14315,272432.6492,121975.5624,0,0,0,0,0,,,,,,,
8/1/2016,NJ,551470.7686,38825.6654,82991.67737,272937.0022,121817.4386,0,0,0,0,0,,,,,,,
9/1/2016,NJ,551361.1975,38752.92908,82877.67204,273374.468,121630.6968,0,0,0,0,0,,,,,,,
10/1/2016,NJ,550924.1374,38661.98729,82724.5688,273679.7696,121386.6515,0,0,0,0,0,,,,,,,
11/1/2016,NJ,551492.0281,38641.72534,82722.59109,274482.9448,121364.4118,0,0,0,0,0,,,,,,,
12/1/2016,NJ,551265.6998,38565.94647,82601.67401,274889.6845,121167.7157,0,0,0,0,0,,,,,,,
1/1/2017,NJ,549025.1214,38488.64254,82472.44042,274644.951,120961.162,0,0,0,0,0,,,,,,,
2/1/2017,NJ,547987.2123,38495.23223,82522.78109,274997.253,121018.0765,0,0,0,0,0,,,,,,,
3/1/2017,NJ,548092.9183,38582.08071,82745.13799,275922.5965,121327.2661,0,0,0,0,0,,,,,,,
4/1/2017,NJ,548913.4766,38562.97599,82740.20275,276089.7072,121303.2103,0,0,0,0,0,,,,,,,
5/1/2017,NJ,551092.8858,38639.48168,82940.33903,276940.7552,121579.8365,0,0,0,0,0,,,,,,,
6/1/2017,NJ,552588.5744,38668.09999,83037.66007,277448.3769,121705.7601,0,0,0,0,0,,,,,,,
7/1/2017,NJ,554511.7565,38723.71869,83192.91963,278149.3641,121916.6226,0,0,0,0,0,,,,,,,
8/1/2017,NJ,555259.128,38697.43213,83172.12257,278261.2425,121869.5233,0,0,0,0,0,,,,,,,
9/1/2017,NJ,555235.4659,38617.8879,83036.64159,277988.3277,121654.4825,0,0,0,0,0,,,,,,,
10/1/2017,NJ,555701.7478,38626.02518,83089.50941,278345.0229,121715.4721,0,0,0,0,0,,,,,,,
11/1/2017,NJ,556062.5322,38626.90537,83126.65575,278648.4905,121753.4831,0,0,0,0,0,,,,,,,
12/1/2017,NJ,556536.5489,38635.7263,83180.78145,279008.3193,121816.4143,0,0,0,0,0,,,,,,,
1/1/2018,NJ,559346.6341,38627.1058,83132.05169,278997.2243,121759.0799,0,0,0,0,0,,,,,,,
2/1/2018,NJ,562758.343,38661.24661,83175.53233,279294.6806,121836.717,0,0,0,0,0,,,,,,,
3/1/2018,NJ,566736.5022,38735.07335,83304.50838,279878.6383,122039.5353,0,0,0,0,0,,,,,,,
4/1/2018,NJ,567444.0679,38787.48873,83387.53689,280307.7194,122174.9948,0,0,0,0,0,,,,,,,
5/1/2018,NJ,568180.3814,38841.8536,83474.87052,280750.6955,122316.7087,0,0,0,0,0,,,,,,,
6/1/2018,NJ,569339.3465,38925.09948,83624.36183,281402.273,122549.4613,0,0,0,0,0,,,,,,,
7/1/2018,NJ,570532.4811,39016.79011,83792.05598,282114.7975,122808.8615,0,0,0,0,0,,,,,,,
8/1/2018,NJ,571802.4553,39113.71833,83971.04815,282865.1085,123084.7972,0,0,0,0,0,,,,,,,
9/1/2018,NJ,572274.6418,39156.0448,84032.90478,283220.4013,123188.9956,0,0,0,0,0,,,,,,,
10/1/2018,NJ,572918.6711,39216.18131,84133.09586,283704.326,123349.3384,0,0,0,0,0,,,,,,,
11/1/2018,NJ,574302.661,39326.93396,84341.93823,284554.3228,123668.9487,0,0,0,0,0,,,,,,,
12/1/2018,NJ,575806.9932,39445.91755,84568.45061,285463.8456,124014.4599,0,0,0,0,0,,,,,,,
1/1/2019,NJ,577181.5765,39570.10807,84844.45495,286395.3862,124414.6471,0,0,0,0,0,,,,,,,
2/1/2019,NJ,577586.4744,39627.77686,84977.81259,286845.4181,124605.6658,0,0,0,0,0,,,,,,,
3/1/2019,NJ,577314.127,39638.8531,85011.21588,286958.0512,124650.1375,0,0,0,0,0,,,,,,,
4/1/2019,NJ,577458.1891,39635.42236,85013.45114,286965.4764,124648.9342,0,0,0,0,0,,,,,,,
5/1/2019,NJ,578973.6564,39726.17184,85217.65614,287654.657,124943.8811,0,0,0,0,0,,,,,,,
6/1/2019,NJ,580471.1875,39815.70928,85419.24774,288335.0161,125235.0025,0,0,0,0,0,,,,,,,
7/1/2019,NJ,582378.5735,39876.12101,85558.33348,288804.3853,125434.4923,0,0,0,0,0,,,,,,,
8/1/2019,NJ,584922.3962,39980.23584,85791.17181,289590.219,125771.4379,0,0,0,0,0,,,,,,,
9/1/2019,NJ,587267.2335,40070.82127,85994.96856,290278.0223,126065.8125,0,0,0,0,0,,,,,,,
10/1/2019,NJ,587060.4554,40110.00124,86088.42059,290593.3546,126198.4369,0,0,0,0,0,,,,,,,
11/1/2019,NJ,587757.5911,40210.81329,86314.13187,291355.1313,126524.9527,0,0,0,0,0,,,,,,,
12/1/2019,NJ,587279.7464,40231.09016,86366.94481,291533.2864,126598.035,0,0,0,0,0,,,,,,,
1/1/2020,NJ,585685.7514,40228.68895,86299.49194,290077.8321,126528.1809,0,0,0,0,0,0,745,663,696,655,89,76
2/1/2020,NJ,584528.9457,40255.99472,86295.9545,288840.9111,126551.9492,0,0,0,0,0,0,194,170,103,101,0,0
3/1/2020,NJ,585332.9604,40418.45629,86582.0806,288572.1956,127000.5369,18696,18696,267,267,18696,366,76659,75461,29705,29496,6026,5783
4/1/2020,NJ,568260.2937,40707.17333,87138.19619,289194.1,127845.3695,99957,99956,6961,6961,99956,8371,126075,122047,49516,48890,16986,14596
5/1/2020,NJ,547494.6762,40737.799,87141.57446,287976.3577,127879.3735,42154,41793,4470,4470,42108,4781,59473,58677,12296,12198,1927,1725
6/1/2020,NJ,525455.0954,40666.38976,86926.97705,286043.9203,127593.3668,11871,11222,1513,1483,11873,1517,87714,87157,6059,6005,173,148
7/1/2020,NJ,541140.6115,40619.97323,86766.2042,284296.5374,127386.1774,11286,9993,784,763,11320,784,23283,21661,3175,3123,0,0
8/1/2020,NJ,556669.3594,40569.09402,86596.26668,282526.4112,127165.3607,11506,10300,126,221,11547,126,22746,20893,2572,2502,0,0
9/1/2020,NJ,572806.1247,40568.25818,86533.44592,281111.6537,127101.7041,15118,13315,177,170,15161,177,34033,30613,3071,2896,0,0
10/1/2020,NJ,576086.4204,40628.105,86600.19287,280120.3783,127228.2979,39343,32611,228,222,39429,228,86691,73754,7868,7356,47,43
11/1/2020,NJ,579452.8624,40694.10862,86680.09212,279172.2189,127374.2007,117852,99418,643,607,117996,643,262942,220688,22273,20586,1804,1693
12/1/2020,NJ,580396.5225,40590.72671,86399.465,277068.3014,126990.1917,160001,140056,2049,1857,160941,2049,319590,269941,25704,23430,3069,2824
1/1/2021,NJ,583067.485,41242.72759,87209.52542,278564.1704,128452.253,169045,146181,2442,2334,167802,2442,329585,273844,21315,19313,2675,2362
2/1/2021,NJ,586003.1633,41910.12827,88056.2318,280184.9311,129966.3601,92527,78184,1768,1566,92527,1768,180729,147394,11621,10388,647,603
3/1/2021,NJ,587400.7322,42463.30259,88668.06885,281068.273,131131.3714,119460,97666,1309,1072,119460,1309,255332,205242,15252,13859,763,703
4/1/2021,NJ,587715.0335,43034.45438,89323.51757,282101.6649,132357.972,97412,82541,993,936,88407,993,172612,141669,11316,10473,323,312
5/1/2021,NJ,588154.0512,43609.07167,89991.63901,283185.7968,133600.7107,19109,14772,658,613,19109,658,42100,33034,3645,3424,0,0
6/1/2021,NJ,588292.9723,44155.7103,90607.49363,284116.2154,134763.2039,7063,5284,245,212,7063,245,16381,12276,1621,1515,0,0
7/1/2021,NJ,591156.9787,44739.10644,91303.86426,285309.1752,136042.9707,15958,14266,145,129,15958,145,49500,37697,3938,3699,0,0
8/1/2021,NJ,594352.1063,45344.45742,92049.22538,286663.5464,137393.6828,52613,44554,280,268,52613,280,124692,96689,10251,9514,132,132
9/1/2021,NJ,598003.0477,45982.0389,92863.41689,288239.0761,138845.4558,62604,51809,545,489,62604,545,125876,100733,9242,8631,228,212
10/1/2021,NJ,601729.6992,46493.84145,93427.76156,289047.4893,139921.603,44347,38681,545,518,44347,545,92290,72968,7135,6746,129,125
11/1/2021,NJ,605157.9244,46979.94924,93945.93909,289724.1117,140925.8883,53788,44429,418,405,53788,418,137447,110282,9877,9234,72,68
12/1/2021,NJ,608954.233,47492.11131,94521.41938,290588.0126,142013.5307,311548,258041,647,625,311548,647,821059,695970,41847,38475,1779,1670
1/1/2022,NJ,608576.3113,47444.67184,94562.19466,291275.1704,142006.8665,547603,481631,2405,2335,547603,2405,971275,824482,33491,30323,2916,2773
2/1/2022,NJ,607792.4135,47365.78242,94538.78136,291758.364,141904.5638,55659,46241,1473,1424,55659,1473,79275,65222,5133,4837,79,75
3/1/2022,NJ,604846.2344,47118.65629,94177.53316,291190.4782,141296.1894,32292,26122,317,292,32292,317,54731,44493,2780,2582,0,0
4/1/2022,NJ,608296.0824,47223.57954,94518.42529,292787.3064,141742.0048,61887,50062,197,156,61887,197,132576,105621,4881,4491,60,60
5/1/2022,NJ,609256.2824,47136.52903,94474.03243,293186.3178,141610.5615,132901,106534,273,238,132901,273,272650,213628,10202,9393,155,151
6/1/2022,NJ,607858.2648,46869.57543,94067.01373,292451.5027,140936.5892,94156,73679,347,328,94156,347,177761,136287,8532,8032,75,75
7/1/2022,NJ,611064.9638,47109.02615,94675.20145,294868.2167,141784.2276,108924,85839,217,211,108924,217,204068,155644,10525,9780,28,28
8/1/2022,NJ,612063.3702,47178.24583,94941.05349,296217.8057,142119.2993,79257,61687,296,287,79257,296,134563,103635,7987,7464,50,49
9/1/2022,NJ,612587.3512,47210.94367,95132.63769,297332.5064,142343.5814,63972,48183,182,171,63972,182,64404,47257,4214,3924,57,55
10/1/2022,NJ,614054.923,47227.11698,95290.02137,298336.6099,142517.1384,14106,10347,34,32,0,0,57847,41192,4914,4583,33,31
11/1/2022,NJ,617228.5908,47374.96393,95712.49252,300168.2379,143087.4564,0,0,0,0,0,,55792,40398,4961,4649,78,76
12/1/2022,NJ,620674.4706,47543.847,96177.27888,302131.8174,143721.1259,0,0,0,0,0,,83910,60007,6488,6105,85,78
1/1/2012,NY,1279520.957,65151.72719,155737.3586,531171.1453,220888.9935,0,0,0,0,0,,,,,,,
2/1/2012,NY,1287293.787,65166.80898,155782.9457,531310.2952,220949.671,0,0,0,0,0,,,,,,,
3/1/2012,NY,1295447.536,65202.73725,155878.3276,531619.3413,221080.9896,0,0,0,0,0,,,,,,,
4/1/2012,NY,1302797.582,65277.07128,156065.4944,532241.4702,221342.4989,0,0,0,0,0,,,,,,,
5/1/2012,NY,1313319.833,65510.4056,156632.8,534160.017,222143.1471,0,0,0,0,0,,,,,,,
6/1/2012,NY,1323042.506,65703.38201,157103.6267,535749.5186,222806.9586,0,0,0,0,0,,,,,,,
7/1/2012,NY,1329337.979,65839.73331,157439.0582,536877.2976,223278.7497,0,0,0,0,0,,,,,,,
8/1/2012,NY,1331638.371,65778.86585,157302.8562,536396.8357,223081.6887,0,0,0,0,0,,,,,,,
9/1/2012,NY,1334335.369,65738.70033,157216.101,536085.0875,222954.7764,0,0,0,0,0,,,,,,,
10/1/2012,NY,1338003.582,65702.69277,157139.2341,535807.1522,222841.9103,0,0,0,0,0,,,,,,,
11/1/2012,NY,1346530.86,65905.78378,157634.1911,537479.036,223539.9666,0,0,0,0,0,,,,,,,
12/1/2012,NY,1354369.191,66074.9754,158048.0749,538874.4744,224123.0503,0,0,0,0,0,,,,,,,
1/1/2013,NY,1343561.041,66166.43681,158161.5354,539491.9566,224327.9639,0,0,0,0,0,,,,,,,
2/1/2013,NY,1330488.684,66142.92116,158000.7447,539172.6805,224143.6494,0,0,0,0,0,,,,,,,
3/1/2013,NY,1324058.284,66448.13557,158625.4615,541533.3884,225073.5724,0,0,0,0,0,,,,,,,
4/1/2013,NY,1330764.351,66718.44455,159166.6336,543609.361,225885.0452,0,0,0,0,0,,,,,,,
5/1/2013,NY,1335560.968,66893.01389,159479.3915,544905.2487,226372.3641,0,0,0,0,0,,,,,,,
6/1/2013,NY,1338338.701,66966.64954,159551.8038,545379.2923,226518.404,0,0,0,0,0,,,,,,,
7/1/2013,NY,1342243.687,67100.82154,159768.7972,546346.773,226869.5611,0,0,0,0,0,,,,,,,
8/1/2013,NY,1345741.142,67214.79,159937.97,547150.1002,227152.6943,0,0,0,0,0,,,,,,,
9/1/2013,NY,1350769.079,67405.31758,160289.5126,548576.8833,227694.7563,0,0,0,0,0,,,,,,,
10/1/2013,NY,1357112.227,67507.97926,160432.3221,549288.8297,227940.2194,0,0,0,0,0,,,,,,,
11/1/2013,NY,1363607.935,67618.92142,160595.1388,550068.5522,228213.9702,0,0,0,0,0,,,,,,,
12/1/2013,NY,1369492.869,67700.32522,160688.1588,550608.4205,228388.386,0,0,0,0,0,,,,,,,
1/1/2014,NY,1367096.476,67803.91026,161040.2938,551899.4717,228844.1144,0,0,0,0,0,,,,,,,
2/1/2014,NY,1366496.088,67996.01973,161602.4188,553909.9683,229598.3571,0,0,0,0,0,,,,,,,
3/1/2014,NY,1363964.971,68091.48357,161934.5787,555132.0178,230025.9891,0,0,0,0,0,,,,,,,
4/1/2014,NY,1367891.06,68190.54849,162274.8892,556381.681,230465.3728,0,0,0,0,0,,,,,,,
5/1/2014,NY,1372095.208,68303.82793,162648.6444,557745.711,230952.4157,0,0,0,0,0,,,,,,,
6/1/2014,NY,1377099.723,68457.22327,163117.6299,559436.0654,231574.8047,0,0,0,0,0,,,,,,,
7/1/2014,NY,1383134.025,68584.3428,163523.7345,560910.5453,232108.037,0,0,0,0,0,,,,,,,
8/1/2014,NY,1391412.136,68822.96119,164195.541,563296.3096,233018.4699,0,0,0,0,0,,,,,,,
9/1/2014,NY,1399163.396,69035.5416,164805.214,565468.9059,233840.7314,0,0,0,0,0,,,,,,,
10/1/2014,NY,1405392.901,69282.91512,165497.9469,567926.492,234780.8459,0,0,0,0,0,,,,,,,
11/1/2014,NY,1412351.226,69566.15712,166276.4635,570678.5372,235842.6125,0,0,0,0,0,,,,,,,
12/1/2014,NY,1420409.462,69903.4389,167184.3793,573874.8786,237087.8181,0,0,0,0,0,,,,,,,
1/1/2015,NY,1429268.205,70333.62612,168129.8411,578209.0714,238463.4591,0,0,0,0,0,,,,,,,
2/1/2015,NY,1429185.098,70323.77185,168023.1535,578928.0843,238346.9091,0,0,0,0,0,,,,,,,
3/1/2015,NY,1428713.131,70294.8041,167871.0943,579486.9008,238165.8741,0,0,0,0,0,,,,,,,
4/1/2015,NY,1435334.143,70346.51637,167911.9295,580708.6775,238258.4135,0,0,0,0,0,,,,,,,
5/1/2015,NY,1439610.622,70284.18124,167680.8022,580986.4913,237964.9431,0,0,0,0,0,,,,,,,
6/1/2015,NY,1444509.366,70253.39603,167525.3009,581521.6823,237778.6486,0,0,0,0,0,,,,,,,
7/1/2015,NY,1446212.785,70300.79949,167556.4734,582701.9025,237857.2165,0,0,0,0,0,,,,,,,
8/1/2015,NY,1449089.184,70405.25125,167723.6841,584354.3242,238128.8709,0,0,0,0,0,,,,,,,
9/1/2015,NY,1454130.353,70614.8283,168141.2106,586880.4277,238755.9663,0,0,0,0,0,,,,,,,
10/1/2015,NY,1449322.611,70730.38713,168334.7374,588626.421,239065.0438,0,0,0,0,0,,,,,,,
11/1/2015,NY,1443423.137,70792.50414,168401.1132,589927.301,239193.5286,0,0,0,0,0,,,,,,,
12/1/2015,NY,1439577.446,70955.42018,168707.2531,592068.3176,239662.5764,0,0,0,0,0,,,,,,,
1/1/2016,NY,1454594.28,71000.26459,168750.7744,593793.0598,239750.9503,0,0,0,0,0,,,,,,,
2/1/2016,NY,1471261.147,71125.57551,168985.5388,596190.9074,240111.0336,0,0,0,0,0,,,,,,,
3/1/2016,NY,1483591.867,71042.41358,168725.1041,596839.0091,239767.4452,0,0,0,0,0,,,,,,,
4/1/2016,NY,1484729.78,70889.23777,168298.7392,596891.376,239187.9128,0,0,0,0,0,,,,,,,
5/1/2016,NY,1488546.794,70864.96693,168178.7078,598022.7278,239043.6186,0,0,0,0,0,,,,,,,
6/1/2016,NY,1491722.198,70810.84713,167988.049,598897.6722,238798.8481,0,0,0,0,0,,,,,,,
7/1/2016,NY,1490203.388,70862.16712,168047.6741,600661.3141,238909.8012,0,0,0,0,0,,,,,,,
8/1/2016,NY,1487074.112,70836.67069,167925.2496,601771.2904,238761.8883,0,0,0,0,0,,,,,,,
9/1/2016,NY,1483599.35,70794.31878,167763.0673,602733.8004,238557.3622,0,0,0,0,0,,,,,,,
10/1/2016,NY,1484726.458,70718.35296,167521.4723,603404.9237,238239.8094,0,0,0,0,0,,,,,,,
11/1/2016,NY,1488555.924,70771.43711,167585.7373,605173.7562,238357.1665,0,0,0,0,0,,,,,,,
12/1/2016,NY,1490236.628,70722.64491,167408.8957,606068.5413,238131.5406,0,0,0,0,0,,,,,,,
1/1/2017,NY,1491037.777,70646.64605,167422.128,606034.3301,238068.774,0,0,0,0,0,,,,,,,
2/1/2017,NY,1495069.054,70724.29036,167798.4592,607314.8938,238522.7495,0,0,0,0,0,,,,,,,
3/1/2017,NY,1502213.682,70949.3233,168524.2911,609860.4898,239473.6144,0,0,0,0,0,,,,,,,
4/1/2017,NY,1498697.389,70979.40939,168786.7554,610729.3716,239766.1648,0,0,0,0,0,,,,,,,
5/1/2017,NY,1498902.164,71185.3523,169467.0368,613110.2156,240652.3892,0,0,0,0,0,,,,,,,
6/1/2017,NY,1497251.146,71303.02887,169937.06,614730.4257,241240.0888,0,0,0,0,0,,,,,,,
7/1/2017,NY,1503119.933,71470.41502,170525.3271,616778.4685,241995.7421,0,0,0,0,0,,,,,,,
8/1/2017,NY,1505799.723,71486.46313,170752.0132,617518.9064,242238.4763,0,0,0,0,0,,,,,,,
9/1/2017,NY,1506384.577,71403.73365,170741.612,617402.4096,242145.3456,0,0,0,0,0,,,,,,,
10/1/2017,NY,1516962.843,71482.79074,171117.1017,618681.7068,242599.8925,0,0,0,0,0,,,,,,,
11/1/2017,NY,1527224.027,71548.21749,171459.3806,619841.1733,243007.5981,0,0,0,0,0,,,,,,,
12/1/2017,NY,1537767.433,71628.1548,171835.8572,621124.5093,243464.012,0,0,0,0,0,,,,,,,
1/1/2018,NY,1544701.788,71648.63577,171878.7839,621417.8278,243527.4197,0,0,0,0,0,,,,,,,
2/1/2018,NY,1553302.547,71748.21525,172111.4983,622396.4847,243859.7135,0,0,0,0,0,,,,,,,
3/1/2018,NY,1563469.943,71921.3051,172520.5749,624012.382,244441.88,0,0,0,0,0,,,,,,,
4/1/2018,NY,1567824.234,72054.5184,172834.0186,625281.914,244888.537,0,0,0,0,0,,,,,,,
5/1/2018,NY,1572248.728,72191.21539,173155.8419,626581.2406,245347.0573,0,0,0,0,0,,,,,,,
6/1/2018,NY,1577835.52,72381.48213,173606.1745,628345.1813,245987.6566,0,0,0,0,0,,,,,,,
7/1/2018,NY,1581698.934,72587.37867,174094.0074,630244.5727,246681.3861,0,0,0,0,0,,,,,,,
8/1/2018,NY,1585774.425,72802.95909,174605.0764,632227.8545,247408.0355,0,0,0,0,0,,,,,,,
9/1/2018,NY,1587635.785,72916.80461,174872.1698,633327.3327,247788.9744,0,0,0,0,0,,,,,,,
10/1/2018,NY,1583642.662,73063.68049,175218.501,634713.271,248282.1815,0,0,0,0,0,,,,,,,
11/1/2018,NY,1581707.152,73304.78546,175790.8212,636917.5561,249095.6067,0,0,0,0,0,,,,,,,
12/1/2018,NY,1580106.614,73561.21148,176399.8862,639254.8926,249961.0977,0,0,0,0,0,,,,,,,
1/1/2019,NY,1591398.736,73719.92867,177051.8167,641168.9317,250771.7454,0,0,0,0,0,,,,,,,
2/1/2019,NY,1600006.597,73754.81771,177405.9669,642005.2346,251160.7846,0,0,0,0,0,,,,,,,
3/1/2019,NY,1606706.505,73703.29761,177551.1225,642087.1138,251254.4201,0,0,0,0,0,,,,,,,
4/1/2019,NY,1612276.219,73625.22014,177630.7463,641934.5661,251255.9665,0,0,0,0,0,,,,,,,
5/1/2019,NY,1621655.501,73722.35775,178132.0926,643307.7241,251854.4504,0,0,0,0,0,,,,,,,
6/1/2019,NY,1630977.305,73817.34661,178627.871,644661.3908,252445.2176,0,0,0,0,0,,,,,,,
7/1/2019,NY,1632588.031,73858.49062,178992.7774,645543.6869,252851.268,0,0,0,0,0,,,,,,,
8/1/2019,NY,1635989.57,73980.708,179553.6871,647133.6517,253534.3951,0,0,0,0,0,,,,,,,
9/1/2019,NY,1638838.368,74077.96238,180053.7398,648504.7229,254131.7022,0,0,0,0,0,,,,,,,
10/1/2019,NY,1638462.186,74080.36973,180322.5626,649044.1001,254402.9324,0,0,0,0,0,,,,,,,
11/1/2019,NY,1640608.315,74196.77315,180868.2451,650581.0076,255065.0182,0,0,0,0,0,,,,,,,
12/1/2019,NY,1639474.155,74164.77026,181051.4196,650815.1821,255216.1899,0,0,0,0,0,,,,,,,
1/1/2020,NY,1639370.313,74149.95403,180682.3412,646355.5187,254832.2953,0,0,0,0,0,0,1051,1027,112,110,0,0
2/1/2020,NY,1640477.087,74189.92527,180447.7657,642386.453,254637.6909,0,0,0,0,0,0,2099,1959,1705,1587,141,106
3/1/2020,NY,1647091.605,74478.97116,180818.6404,640569.3713,255297.6115,32656,32656,211,211,75853,2767,259565,256294,56660,56096,19272,17975
4/1/2020,NY,1605812.688,75000.58964,181751.6502,640720.0547,256752.2399,104238,104238,5134,5134,232456,21667,445784,407230,72419,71116,33508,26319
5/1/2020,NY,1554127.814,75046.64576,181530.7996,636789.6961,256577.4454,30573,30573,2785,2785,65373,6129,268897,165444,12863,12534,3471,2740
6/1/2020,NY,1498793.275,74904.78211,180856.9158,631284.6514,255761.6979,10808,10808,550,550,22227,1346,136776,83759,5007,4906,323,314
7/1/2020,NY,1530233.122,74809.02028,180296.4894,626196.041,255105.5096,11591,11591,161,161,22235,599,117869,85984,4075,4022,66,66
8/1/2020,NY,1561306.753,74705.10093,179718.3701,621064.7363,254423.4711,10653,10653,111,111,19010,283,88262,75862,3184,3144,72,70
9/1/2020,NY,1594146.202,74693.38249,179363.6494,616720.6329,254057.0319,14089,14089,89,89,24383,367,95724,93055,3320,3285,144,140
10/1/2020,NY,1600708.686,74793.41323,179277.9689,613308.2247,254071.3821,29663,29663,222,222,50224,401,149054,140175,5385,5342,179,170
11/1/2020,NY,1607511.746,74904.78301,179219.6222,609990.8059,254124.4052,91730,91730,739,739,144652,895,343145,311979,9385,9229,895,872
12/1/2020,NY,1607604.904,74704.41373,178416.8524,604153.6335,253121.2662,212153,212153,2564,2564,322370,3345,610029,554816,21133,20852,2512,2408
1/1/2021,NY,1609725.891,75656.25657,179051.9365,606527.1992,254708.1931,263125,263125,3654,3654,441124,5651,682529,609083,35074,34683,4633,4443
2/1/2021,NY,1612615.416,76638.10224,179769.6403,609179.0382,256407.7425,107667,107667,1783,1783,223960,3967,401042,349294,25950,25664,2539,2449
3/1/2021,NY,1611320.139,77413.27267,180017.1827,610235.629,257430.4553,107227,107227,781,781,229271,2680,446261,384801,25398,25133,2095,2028
4/1/2021,NY,1618945.155,78223.82511,180364.3855,611627.6254,258588.2106,92985,92985,625,625,175012,1958,289569,255771,16354,16161,712,666
5/1/2021,NY,1626843.844,79043.03004,180747.2703,613138.4033,259790.3004,32062,32062,371,371,54254,1043,84762,76559,6209,6152,55,55
6/1/2021,NY,1633841.83,79813.87171,181035.3115,614325.2092,260849.1833,6255,6255,150,150,12582,372,25144,22066,2676,2647,0,0
7/1/2021,NY,1638460.102,80653.34035,181493.7076,616087.9905,262147.0479,15309,15309,55,55,35404,171,94495,80464,5059,4984,48,45
8/1/2021,NY,1644024.223,81534.18524,182057.3266,618206.205,263591.5118,70452,70452,305,305,128200,613,262266,238176,12209,12071,302,290
9/1/2021,NY,1650872.201,82474.44524,182763.4879,620807.0081,265237.9332,97576,97576,678,678,148093,1104,277724,254648,9305,9153,269,256
10/1/2021,NY,1661674.994,83190.89653,182985.8244,621762.5845,266176.7209,97641,97641,792,792,132900,1081,241388,225684,6621,6534,219,205
11/1/2021,NY,1671647.659,83863.71968,183128.1373,622443.8945,266991.857,131053,131053,783,783,170012,1095,364561,343130,8608,8465,490,479
12/1/2021,NY,1682631.331,84585.28622,183392.0953,623536.4058,267977.3815,355100,355100,1390,1390,750685,1974,2002692,1865917,37574,36912,2619,2572
1/1/2022,NY,1682520.04,84532.31243,183756.9509,625026.6736,268289.2633,629777,629777,2316,2316,1325136,5338,2146111,2039264,45406,44844,5303,4988
2/1/2022,NY,1681275.968,84422.95318,183993.8952,626079.0938,268416.8483,76202,76202,1030,1030,119805,2512,190529,184384,4610,4561,117,117
3/1/2022,NY,1674036.482,84013.25822,183569.0235,624875.7841,267582.2817,40627,40627,277,277,70513,609,137617,128413,2140,2107,0,0
