State,Year,Period,Monetary_2
MI,2016,M03,104.4934648
MI,2016,M04,104.8937422
MI,2016,M05,105.141721
MI,2016,M06,105.4335899
MI,2016,M07,105.380483
MI,2016,M08,105.5753549
MI,2016,M09,105.8523012
MI,2016,M10,106.10028
MI,2016,M11,106.2253667
MI,2016,M12,106.493535
MI,2017,M01,106.9240965
MI,2017,M02,107.09439
MI,2017,M03,107.0443553
MI,2017,M04,107.1764644
MI,2017,M05,107.0935122
MI,2017,M06,107.1632974
MI,2017,M07,107.1984094
MI,2017,M08,107.610976
MI,2017,M09,108.1604796
MI,2017,M10,108.2443097
MI,2017,M11,108.5331063
MI,2017,M12,108.7617735
MI,2018,M01,109.1734623
MI,2018,M02,109.4789372
MI,2018,M03,109.541261
MI,2018,M04,109.7892399
MI,2018,M05,110.067064
MI,2018,M06,110.2158513
MI,2018,M07,110.305826
MI,2018,M08,110.4927976
MI,2018,M09,110.707859
MI,2018,M10,110.9812941
MI,2018,M11,110.8913194
MI,2018,M12,110.844796
MI,2019,M01,110.809245
MI,2019,M02,111.1011139
MI,2019,M03,111.6005829
MI,2019,M04,111.9912044
MI,2019,M05,112.0623063
MI,2019,M06,112.0781068
MI,2019,M07,112.3146742
MI,2019,M08,112.4371275
MI,2019,M09,112.6201491
MI,2019,M10,112.9313296
MI,2019,M11,113.1433186
MI,2019,M12,113.3517964
MI,2020,M01,113.5356958
MI,2020,M02,113.6783385
MI,2020,M03,113.3087842
MI,2020,M04,112.3998209
MI,2020,M05,112.3339858
MI,2020,M06,112.8927063
MI,2020,M07,113.4746886
MI,2020,M08,113.9298286
MI,2020,M09,114.197558
MI,2020,M10,114.2686599
MI,2020,M11,114.4306142
MI,2020,M12,114.8006074
MI,2021,M01,115.0797482
MI,2021,M02,115.5827284
MI,2021,M03,116.3209593
MI,2021,M04,117.0666515
MI,2021,M05,117.8882735
MI,2021,M06,118.9223234
MI,2021,M07,119.4617323
MI,2021,M08,119.860254
MI,2021,M09,120.3527006
MI,2021,M10,121.3955285
MI,2021,M11,122.2443623
MI,2021,M12,122.9474811
MI,2022,M01,123.7405746
MI,2022,M02,124.7276622
MI,2022,M03,126.2752258
MI,2022,M04,126.6943759
MI,2022,M05,127.9281256
MI,2022,M06,129.6196487
MI,2022,M07,129.5946314
MI,2022,M08,129.7478077
MI,2022,M09,130.2485933
MI,2022,M10,130.8196031
MI,2022,M11,130.9455675
MI,2022,M12,NA
MN,2012,M01,100
MN,2012,M02,100.2137446
MN,2012,M03,100.4235391
MN,2012,M04,100.5903214
MN,2012,M05,100.3822825
MN,2012,M06,100.2993302
MN,2012,M07,100.3282977
MN,2012,M08,100.9111577
MN,2012,M09,101.3926317
MN,2012,M10,101.6660668
MN,2012,M11,101.4953345
MN,2012,M12,101.4830453
MN,2013,M01,101.6840618
MN,2013,M02,102.2361988
MN,2013,M03,101.9487188
MN,2013,M04,101.735852
MN,2013,M05,101.7779865
MN,2013,M06,102.0202597
MN,2013,M07,102.2199594
MN,2013,M08,102.4639882
MN,2013,M09,102.5026115
MN,2013,M10,102.557474
MN,2013,M11,102.7466402
MN,2013,M12,103.0183197
MN,2014,M01,103.2680542
MN,2014,M02,103.3817294
MN,2014,M03,103.5928407
MN,2014,M04,103.7859569
MN,2014,M05,103.9834622
MN,2014,M06,104.1208381
MN,2014,M07,104.2380246
MN,2014,M08,104.2213464
MN,2014,M09,104.2288077
MN,2014,M10,104.2081794
MN,2014,M11,104.0119908
MN,2014,M12,103.6911544
MN,2015,M01,103.0306089
MN,2015,M02,103.2917548
MN,2015,M03,103.5700178
MN,2015,M04,103.6779874
MN,2015,M05,104.019891
MN,2015,M06,104.3078098
MN,2015,M07,104.4732753
MN,2015,M08,104.4728364
MN,2015,M09,104.2380246
MN,2015,M10,104.3411662
MN,2015,M11,104.465814
MN,2015,M12,104.3534555
MN,2016,M01,104.3056153
MN,2016,M02,104.1669227
MN,2016,M03,104.4934648
MN,2016,M04,104.8937422
MN,2016,M05,105.141721
MN,2016,M06,105.4335899
MN,2016,M07,105.380483
MN,2016,M08,105.5753549
MN,2016,M09,105.8523012
MN,2016,M10,106.10028
MN,2016,M11,106.2253667
MN,2016,M12,106.493535
MN,2017,M01,106.9240965
MN,2017,M02,107.09439
MN,2017,M03,107.0443553
MN,2017,M04,107.1764644
MN,2017,M05,107.0935122
MN,2017,M06,107.1632974
MN,2017,M07,107.1984094
MN,2017,M08,107.610976
MN,2017,M09,108.1604796
MN,2017,M10,108.2443097
MN,2017,M11,108.5331063
MN,2017,M12,108.7617735
MN,2018,M01,109.1734623
MN,2018,M02,109.4789372
MN,2018,M03,109.541261
MN,2018,M04,109.7892399
MN,2018,M05,110.067064
MN,2018,M06,110.2158513
MN,2018,M07,110.305826
MN,2018,M08,110.4927976
MN,2018,M09,110.707859
MN,2018,M10,110.9812941
MN,2018,M11,110.8913194
MN,2018,M12,110.844796
MN,2019,M01,110.809245
MN,2019,M02,111.1011139
MN,2019,M03,111.6005829
MN,2019,M04,111.9912044
MN,2019,M05,112.0623063
MN,2019,M06,112.0781068
MN,2019,M07,112.3146742
MN,2019,M08,112.4371275
MN,2019,M09,112.6201491
MN,2019,M10,112.9313296
MN,2019,M11,113.1433186
MN,2019,M12,113.3517964
MN,2020,M01,113.5356958
MN,2020,M02,113.6783385
MN,2020,M03,113.3087842
MN,2020,M04,112.3998209
MN,2020,M05,112.3339858
MN,2020,M06,112.8927063
MN,2020,M07,113.4746886
MN,2020,M08,113.9298286
MN,2020,M09,114.197558
MN,2020,M10,114.2686599
MN,2020,M11,114.4306142
MN,2020,M12,114.8006074
MN,2021,M01,115.0797482
MN,2021,M02,115.5827284
MN,2021,M03,116.3209593
MN,2021,M04,117.0666515
MN,2021,M05,117.8882735
MN,2021,M06,118.9223234
MN,2021,M07,119.4617323
MN,2021,M08,119.860254
MN,2021,M09,120.3527006
MN,2021,M10,121.3955285
MN,2021,M11,122.2443623
MN,2021,M12,122.9474811
MN,2022,M01,123.7405746
MN,2022,M02,124.7276622
MN,2022,M03,126.2752258
MN,2022,M04,126.6943759
MN,2022,M05,127.9281256
MN,2022,M06,129.6196487
MN,2022,M07,129.5946314
MN,2022,M08,129.7478077
MN,2022,M09,130.2485933
MN,2022,M10,130.8196031
MN,2022,M11,130.9455675
MN,2022,M12,NA
MO,2012,M01,100
MO,2012,M02,100.2137446
MO,2012,M03,100.4235391
MO,2012,M04,100.5903214
MO,2012,M05,100.3822825
MO,2012,M06,100.2993302
MO,2012,M07,100.3282977
MO,2012,M08,100.9111577
MO,2012,M09,101.3926317
MO,2012,M10,101.6660668
MO,2012,M11,101.4953345
MO,2012,M12,101.4830453
MO,2013,M01,101.6840618
MO,2013,M02,102.2361988
MO,2013,M03,101.9487188
MO,2013,M04,101.735852
MO,2013,M05,101.7779865
MO,2013,M06,102.0202597
MO,2013,M07,102.2199594
MO,2013,M08,102.4639882
MO,2013,M09,102.5026115
MO,2013,M10,102.557474
MO,2013,M11,102.7466402
MO,2013,M12,103.0183197
MO,2014,M01,103.2680542
MO,2014,M02,103.3817294
MO,2014,M03,103.5928407
MO,2014,M04,103.7859569
MO,2014,M05,103.9834622
MO,2014,M06,104.1208381
MO,2014,M07,104.2380246
MO,2014,M08,104.2213464
MO,2014,M09,104.2288077
MO,2014,M10,104.2081794
MO,2014,M11,104.0119908
MO,2014,M12,103.6911544
MO,2015,M01,103.0306089
MO,2015,M02,103.2917548
MO,2015,M03,103.5700178
MO,2015,M04,103.6779874
MO,2015,M05,104.019891
MO,2015,M06,104.3078098
MO,2015,M07,104.4732753
MO,2015,M08,104.4728364
MO,2015,M09,104.2380246
MO,2015,M10,104.3411662
MO,2015,M11,104.465814
MO,2015,M12,104.3534555
MO,2016,M01,104.3056153
MO,2016,M02,104.1669227
MO,2016,M03,104.4934648
MO,2016,M04,104.8937422
MO,2016,M05,105.141721
MO,2016,M06,105.4335899
MO,2016,M07,105.380483
MO,2016,M08,105.5753549
MO,2016,M09,105.8523012
MO,2016,M10,106.10028
MO,2016,M11,106.2253667
MO,2016,M12,106.493535
MO,2017,M01,106.9240965
MO,2017,M02,107.09439
MO,2017,M03,107.0443553
MO,2017,M04,107.1764644
MO,2017,M05,107.0935122
MO,2017,M06,107.1632974
MO,2017,M07,107.1984094
MO,2017,M08,107.610976
MO,2017,M09,108.1604796
MO,2017,M10,108.2443097
MO,2017,M11,108.5331063
MO,2017,M12,108.7617735
MO,2018,M01,109.1734623
MO,2018,M02,109.4789372
MO,2018,M03,109.541261
MO,2018,M04,109.7892399
MO,2018,M05,110.067064
MO,2018,M06,110.2158513
MO,2018,M07,110.305826
MO,2018,M08,110.4927976
MO,2018,M09,110.707859
MO,2018,M10,110.9812941
MO,2018,M11,110.8913194
MO,2018,M12,110.844796
MO,2019,M01,110.809245
MO,2019,M02,111.1011139
MO,2019,M03,111.6005829
MO,2019,M04,111.9912044
MO,2019,M05,112.0623063
MO,2019,M06,112.0781068
MO,2019,M07,112.3146742
MO,2019,M08,112.4371275
MO,2019,M09,112.6201491
MO,2019,M10,112.9313296
MO,2019,M11,113.1433186
MO,2019,M12,113.3517964
MO,2020,M01,113.5356958
MO,2020,M02,113.6783385
MO,2020,M03,113.3087842
MO,2020,M04,112.3998209
MO,2020,M05,112.3339858
MO,2020,M06,112.8927063
MO,2020,M07,113.4746886
MO,2020,M08,113.9298286
MO,2020,M09,114.197558
MO,2020,M10,114.2686599
MO,2020,M11,114.4306142
MO,2020,M12,114.8006074
MO,2021,M01,115.0797482
MO,2021,M02,115.5827284
MO,2021,M03,116.3209593
MO,2021,M04,117.0666515
MO,2021,M05,117.8882735
MO,2021,M06,118.9223234
MO,2021,M07,119.4617323
MO,2021,M08,119.860254
MO,2021,M09,120.3527006
MO,2021,M10,121.3955285
MO,2021,M11,122.2443623
MO,2021,M12,122.9474811
MO,2022,M01,123.7405746
MO,2022,M02,124.7276622
MO,2022,M03,126.2752258
MO,2022,M04,126.6943759
MO,2022,M05,127.9281256
MO,2022,M06,129.6196487
MO,2022,M07,129.5946314
MO,2022,M08,129.7478077
MO,2022,M09,130.2485933
MO,2022,M10,130.8196031
MO,2022,M11,130.9455675
MO,2022,M12,NA
MS,2012,M01,100
MS,2012,M02,100.2137446
MS,2012,M03,100.4235391
MS,2012,M04,100.5903214
MS,2012,M05,100.3822825
MS,2012,M06,100.2993302
MS,2012,M07,100.3282977
MS,2012,M08,100.9111577
MS,2012,M09,101.3926317
MS,2012,M10,101.6660668
MS,2012,M11,101.4953345
MS,2012,M12,101.4830453
MS,2013,M01,101.6840618
MS,2013,M02,102.2361988
MS,2013,M03,101.9487188
MS,2013,M04,101.735852
MS,2013,M05,101.7779865
MS,2013,M06,102.0202597
MS,2013,M07,102.2199594
MS,2013,M08,102.4639882
MS,2013,M09,102.5026115
MS,2013,M10,102.557474
MS,2013,M11,102.7466402
MS,2013,M12,103.0183197
MS,2014,M01,103.2680542
MS,2014,M02,103.3817294
MS,2014,M03,103.5928407
MS,2014,M04,103.7859569
MS,2014,M05,103.9834622
MS,2014,M06,104.1208381
MS,2014,M07,104.2380246
MS,2014,M08,104.2213464
MS,2014,M09,104.2288077
MS,2014,M10,104.2081794
MS,2014,M11,104.0119908
MS,2014,M12,103.6911544
MS,2015,M01,103.0306089
MS,2015,M02,103.2917548
MS,2015,M03,103.5700178
MS,2015,M04,103.6779874
MS,2015,M05,104.019891
MS,2015,M06,104.3078098
MS,2015,M07,104.4732753
MS,2015,M08,104.4728364
MS,2015,M09,104.2380246
MS,2015,M10,104.3411662
MS,2015,M11,104.465814
MS,2015,M12,104.3534555
MS,2016,M01,104.3056153
MS,2016,M02,104.1669227
MS,2016,M03,104.4934648
MS,2016,M04,104.8937422
MS,2016,M05,105.141721
MS,2016,M06,105.4335899
MS,2016,M07,105.380483
MS,2016,M08,105.5753549
MS,2016,M09,105.8523012
MS,2016,M10,106.10028
MS,2016,M11,106.2253667
MS,2016,M12,106.493535
MS,2017,M01,106.9240965
MS,2017,M02,107.09439
MS,2017,M03,107.0443553
MS,2017,M04,107.1764644
MS,2017,M05,107.0935122
MS,2017,M06,107.1632974
MS,2017,M07,107.1984094
MS,2017,M08,107.610976
MS,2017,M09,108.1604796
MS,2017,M10,108.2443097
MS,2017,M11,108.5331063
MS,2017,M12,108.7617735
MS,2018,M01,109.1734623
MS,2018,M02,109.4789372
MS,2018,M03,109.541261
MS,2018,M04,109.7892399
MS,2018,M05,110.067064
MS,2018,M06,110.2158513
MS,2018,M07,110.305826
MS,2018,M08,110.4927976
MS,2018,M09,110.707859
MS,2018,M10,110.9812941
MS,2018,M11,110.8913194
MS,2018,M12,110.844796
MS,2019,M01,110.809245
MS,2019,M02,111.1011139
MS,2019,M03,111.6005829
MS,2019,M04,111.9912044
MS,2019,M05,112.0623063
MS,2019,M06,112.0781068
MS,2019,M07,112.3146742
MS,2019,M08,112.4371275
MS,2019,M09,112.6201491
MS,2019,M10,112.9313296
MS,2019,M11,113.1433186
MS,2019,M12,113.3517964
MS,2020,M01,113.5356958
MS,2020,M02,113.6783385
MS,2020,M03,113.3087842
MS,2020,M04,112.3998209
MS,2020,M05,112.3339858
MS,2020,M06,112.8927063
MS,2020,M07,113.4746886
MS,2020,M08,113.9298286
MS,2020,M09,114.197558
MS,2020,M10,114.2686599
MS,2020,M11,114.4306142
MS,2020,M12,114.8006074
MS,2021,M01,115.0797482
MS,2021,M02,115.5827284
MS,2021,M03,116.3209593
MS,2021,M04,117.0666515
MS,2021,M05,117.8882735
MS,2021,M06,118.9223234
MS,2021,M07,119.4617323
MS,2021,M08,119.860254
MS,2021,M09,120.3527006
MS,2021,M10,121.3955285
MS,2021,M11,122.2443623
MS,2021,M12,122.9474811
MS,2022,M01,123.7405746
MS,2022,M02,124.7276622
MS,2022,M03,126.2752258
MS,2022,M04,126.6943759
MS,2022,M05,127.9281256
MS,2022,M06,129.6196487
MS,2022,M07,129.5946314
MS,2022,M08,129.7478077
MS,2022,M09,130.2485933
MS,2022,M10,130.8196031
MS,2022,M11,130.9455675
MS,2022,M12,NA
MT,2012,M01,100
MT,2012,M02,100.2137446
MT,2012,M03,100.4235391
MT,2012,M04,100.5903214
MT,2012,M05,100.3822825
MT,2012,M06,100.2993302
MT,2012,M07,100.3282977
MT,2012,M08,100.9111577
MT,2012,M09,101.3926317
MT,2012,M10,101.6660668
MT,2012,M11,101.4953345
MT,2012,M12,101.4830453
MT,2013,M01,101.6840618
MT,2013,M02,102.2361988
MT,2013,M03,101.9487188
MT,2013,M04,101.735852
MT,2013,M05,101.7779865
MT,2013,M06,102.0202597
MT,2013,M07,102.2199594
MT,2013,M08,102.4639882
MT,2013,M09,102.5026115
MT,2013,M10,102.557474
MT,2013,M11,102.7466402
MT,2013,M12,103.0183197
MT,2014,M01,103.2680542
MT,2014,M02,103.3817294
MT,2014,M03,103.5928407
MT,2014,M04,103.7859569
MT,2014,M05,103.9834622
MT,2014,M06,104.1208381
MT,2014,M07,104.2380246
MT,2014,M08,104.2213464
MT,2014,M09,104.2288077
MT,2014,M10,104.2081794
MT,2014,M11,104.0119908
MT,2014,M12,103.6911544
MT,2015,M01,103.0306089
MT,2015,M02,103.2917548
MT,2015,M03,103.5700178
MT,2015,M04,103.6779874
MT,2015,M05,104.019891
MT,2015,M06,104.3078098
MT,2015,M07,104.4732753
MT,2015,M08,104.4728364
MT,2015,M09,104.2380246
MT,2015,M10,104.3411662
MT,2015,M11,104.465814
MT,2015,M12,104.3534555
MT,2016,M01,104.3056153
MT,2016,M02,104.1669227
MT,2016,M03,104.4934648
MT,2016,M04,104.8937422
MT,2016,M05,105.141721
MT,2016,M06,105.4335899
MT,2016,M07,105.380483
MT,2016,M08,105.5753549
MT,2016,M09,105.8523012
MT,2016,M10,106.10028
MT,2016,M11,106.2253667
MT,2016,M12,106.493535
MT,2017,M01,106.9240965
MT,2017,M02,107.09439
MT,2017,M03,107.0443553
MT,2017,M04,107.1764644
MT,2017,M05,107.0935122
MT,2017,M06,107.1632974
MT,2017,M07,107.1984094
MT,2017,M08,107.610976
MT,2017,M09,108.1604796
MT,2017,M10,108.2443097
MT,2017,M11,108.5331063
MT,2017,M12,108.7617735
MT,2018,M01,109.1734623
MT,2018,M02,109.4789372
MT,2018,M03,109.541261
MT,2018,M04,109.7892399
MT,2018,M05,110.067064
MT,2018,M06,110.2158513
MT,2018,M07,110.305826
MT,2018,M08,110.4927976
MT,2018,M09,110.707859
MT,2018,M10,110.9812941
MT,2018,M11,110.8913194
MT,2018,M12,110.844796
MT,2019,M01,110.809245
MT,2019,M02,111.1011139
MT,2019,M03,111.6005829
MT,2019,M04,111.9912044
MT,2019,M05,112.0623063
MT,2019,M06,112.0781068
MT,2019,M07,112.3146742
MT,2019,M08,112.4371275
MT,2019,M09,112.6201491
MT,2019,M10,112.9313296
MT,2019,M11,113.1433186
MT,2019,M12,113.3517964
MT,2020,M01,113.5356958
MT,2020,M02,113.6783385
MT,2020,M03,113.3087842
MT,2020,M04,112.3998209
MT,2020,M05,112.3339858
MT,2020,M06,112.8927063
MT,2020,M07,113.4746886
MT,2020,M08,113.9298286
MT,2020,M09,114.197558
MT,2020,M10,114.2686599
MT,2020,M11,114.4306142
MT,2020,M12,114.8006074
MT,2021,M01,115.0797482
MT,2021,M02,115.5827284
MT,2021,M03,116.3209593
MT,2021,M04,117.0666515
MT,2021,M05,117.8882735
MT,2021,M06,118.9223234
MT,2021,M07,119.4617323
MT,2021,M08,119.860254
MT,2021,M09,120.3527006
MT,2021,M10,121.3955285
MT,2021,M11,122.2443623
MT,2021,M12,122.9474811
MT,2022,M01,123.7405746
MT,2022,M02,124.7276622
MT,2022,M03,126.2752258
MT,2022,M04,126.6943759
MT,2022,M05,127.9281256
MT,2022,M06,129.6196487
MT,2022,M07,129.5946314
MT,2022,M08,129.7478077
MT,2022,M09,130.2485933
MT,2022,M10,130.8196031
MT,2022,M11,130.9455675
MT,2022,M12,NA
NC,2012,M01,100
NC,2012,M02,100.2137446
NC,2012,M03,100.4235391
NC,2012,M04,100.5903214
NC,2012,M05,100.3822825
NC,2012,M06,100.2993302
NC,2012,M07,100.3282977
NC,2012,M08,100.9111577
NC,2012,M09,101.3926317
NC,2012,M10,101.6660668
NC,2012,M11,101.4953345
NC,2012,M12,101.4830453
NC,2013,M01,101.6840618
NC,2013,M02,102.2361988
NC,2013,M03,101.9487188
NC,2013,M04,101.735852
NC,2013,M05,101.7779865
NC,2013,M06,102.0202597
NC,2013,M07,102.2199594
NC,2013,M08,102.4639882
NC,2013,M09,102.5026115
NC,2013,M10,102.557474
NC,2013,M11,102.7466402
NC,2013,M12,103.0183197
NC,2014,M01,103.2680542
NC,2014,M02,103.3817294
NC,2014,M03,103.5928407
NC,2014,M04,103.7859569
NC,2014,M05,103.9834622
NC,2014,M06,104.1208381
NC,2014,M07,104.2380246
NC,2014,M08,104.2213464
NC,2014,M09,104.2288077
NC,2014,M10,104.2081794
NC,2014,M11,104.0119908
NC,2014,M12,103.6911544
NC,2015,M01,103.0306089
NC,2015,M02,103.2917548
NC,2015,M03,103.5700178
NC,2015,M04,103.6779874
NC,2015,M05,104.019891
NC,2015,M06,104.3078098
NC,2015,M07,104.4732753
NC,2015,M08,104.4728364
NC,2015,M09,104.2380246
NC,2015,M10,104.3411662
NC,2015,M11,104.465814
NC,2015,M12,104.3534555
NC,2016,M01,104.3056153
NC,2016,M02,104.1669227
NC,2016,M03,104.4934648
NC,2016,M04,104.8937422
NC,2016,M05,105.141721
NC,2016,M06,105.4335899
NC,2016,M07,105.380483
NC,2016,M08,105.5753549
NC,2016,M09,105.8523012
NC,2016,M10,106.10028
NC,2016,M11,106.2253667
NC,2016,M12,106.493535
NC,2017,M01,106.9240965
NC,2017,M02,107.09439
NC,2017,M03,107.0443553
NC,2017,M04,107.1764644
NC,2017,M05,107.0935122
NC,2017,M06,107.1632974
NC,2017,M07,107.1984094
NC,2017,M08,107.610976
NC,2017,M09,108.1604796
NC,2017,M10,108.2443097
NC,2017,M11,108.5331063
NC,2017,M12,108.7617735
NC,2018,M01,109.1734623
NC,2018,M02,109.4789372
NC,2018,M03,109.541261
NC,2018,M04,109.7892399
NC,2018,M05,110.067064
NC,2018,M06,110.2158513
NC,2018,M07,110.305826
NC,2018,M08,110.4927976
NC,2018,M09,110.707859
NC,2018,M10,110.9812941
NC,2018,M11,110.8913194
NC,2018,M12,110.844796
NC,2019,M01,110.809245
NC,2019,M02,111.1011139
NC,2019,M03,111.6005829
NC,2019,M04,111.9912044
NC,2019,M05,112.0623063
NC,2019,M06,112.0781068
NC,2019,M07,112.3146742
NC,2019,M08,112.4371275
NC,2019,M09,112.6201491
NC,2019,M10,112.9313296
NC,2019,M11,113.1433186
NC,2019,M12,113.3517964
NC,2020,M01,113.5356958
NC,2020,M02,113.6783385
NC,2020,M03,113.3087842
NC,2020,M04,112.3998209
NC,2020,M05,112.3339858
NC,2020,M06,112.8927063
NC,2020,M07,113.4746886
NC,2020,M08,113.9298286
NC,2020,M09,114.197558
NC,2020,M10,114.2686599
NC,2020,M11,114.4306142
NC,2020,M12,114.8006074
NC,2021,M01,115.0797482
NC,2021,M02,115.5827284
NC,2021,M03,116.3209593
NC,2021,M04,117.0666515
NC,2021,M05,117.8882735
NC,2021,M06,118.9223234
NC,2021,M07,119.4617323
NC,2021,M08,119.860254
NC,2021,M09,120.3527006
NC,2021,M10,121.3955285
NC,2021,M11,122.2443623
NC,2021,M12,122.9474811
NC,2022,M01,123.7405746
NC,2022,M02,124.7276622
NC,2022,M03,126.2752258
NC,2022,M04,126.6943759
NC,2022,M05,127.9281256
NC,2022,M06,129.6196487
NC,2022,M07,129.5946314
NC,2022,M08,129.7478077
NC,2022,M09,130.2485933
NC,2022,M10,130.8196031
NC,2022,M11,130.9455675
NC,2022,M12,NA
ND,2012,M01,100
ND,2012,M02,100.2137446
ND,2012,M03,100.4235391
ND,2012,M04,100.5903214
ND,2012,M05,100.3822825
ND,2012,M06,100.2993302
ND,2012,M07,100.3282977
ND,2012,M08,100.9111577
ND,2012,M09,101.3926317
ND,2012,M10,101.6660668
ND,2012,M11,101.4953345
ND,2012,M12,101.4830453
ND,2013,M01,101.6840618
ND,2013,M02,102.2361988
ND,2013,M03,101.9487188
ND,2013,M04,101.735852
ND,2013,M05,101.7779865
ND,2013,M06,102.0202597
ND,2013,M07,102.2199594
ND,2013,M08,102.4639882
ND,2013,M09,102.5026115
ND,2013,M10,102.557474
ND,2013,M11,102.7466402
ND,2013,M12,103.0183197
ND,2014,M01,103.2680542
ND,2014,M02,103.3817294
ND,2014,M03,103.5928407
ND,2014,M04,103.7859569
ND,2014,M05,103.9834622
ND,2014,M06,104.1208381
ND,2014,M07,104.2380246
ND,2014,M08,104.2213464
ND,2014,M09,104.2288077
ND,2014,M10,104.2081794
ND,2014,M11,104.0119908
ND,2014,M12,103.6911544
ND,2015,M01,103.0306089
ND,2015,M02,103.2917548
ND,2015,M03,103.5700178
ND,2015,M04,103.6779874
ND,2015,M05,104.019891
ND,2015,M06,104.3078098
ND,2015,M07,104.4732753
ND,2015,M08,104.4728364
ND,2015,M09,104.2380246
ND,2015,M10,104.3411662
ND,2015,M11,104.465814
ND,2015,M12,104.3534555
ND,2016,M01,104.3056153
ND,2016,M02,104.1669227
ND,2016,M03,104.4934648
ND,2016,M04,104.8937422
ND,2016,M05,105.141721
ND,2016,M06,105.4335899
ND,2016,M07,105.380483
ND,2016,M08,105.5753549
ND,2016,M09,105.8523012
ND,2016,M10,106.10028
ND,2016,M11,106.2253667
ND,2016,M12,106.493535
ND,2017,M01,106.9240965
ND,2017,M02,107.09439
ND,2017,M03,107.0443553
ND,2017,M04,107.1764644
ND,2017,M05,107.0935122
ND,2017,M06,107.1632974
ND,2017,M07,107.1984094
ND,2017,M08,107.610976
ND,2017,M09,108.1604796
ND,2017,M10,108.2443097
ND,2017,M11,108.5331063
ND,2017,M12,108.7617735
ND,2018,M01,109.1734623
ND,2018,M02,109.4789372
ND,2018,M03,109.541261
ND,2018,M04,109.7892399
ND,2018,M05,110.067064
ND,2018,M06,110.2158513
ND,2018,M07,110.305826
ND,2018,M08,110.4927976
ND,2018,M09,110.707859
ND,2018,M10,110.9812941
ND,2018,M11,110.8913194
ND,2018,M12,110.844796
ND,2019,M01,110.809245
ND,2019,M02,111.1011139
ND,2019,M03,111.6005829
ND,2019,M04,111.9912044
ND,2019,M05,112.0623063
ND,2019,M06,112.0781068
ND,2019,M07,112.3146742
ND,2019,M08,112.4371275
ND,2019,M09,112.6201491
ND,2019,M10,112.9313296
ND,2019,M11,113.1433186
ND,2019,M12,113.3517964
ND,2020,M01,113.5356958
ND,2020,M02,113.6783385
ND,2020,M03,113.3087842
ND,2020,M04,112.3998209
ND,2020,M05,112.3339858
ND,2020,M06,112.8927063
ND,2020,M07,113.4746886
ND,2020,M08,113.9298286
ND,2020,M09,114.197558
ND,2020,M10,114.2686599
ND,2020,M11,114.4306142
ND,2020,M12,114.8006074
ND,2021,M01,115.0797482
ND,2021,M02,115.5827284
ND,2021,M03,116.3209593
ND,2021,M04,117.0666515
ND,2021,M05,117.8882735
ND,2021,M06,118.9223234
ND,2021,M07,119.4617323
ND,2021,M08,119.860254
ND,2021,M09,120.3527006
ND,2021,M10,121.3955285
ND,2021,M11,122.2443623
ND,2021,M12,122.9474811
ND,2022,M01,123.7405746
ND,2022,M02,124.7276622
ND,2022,M03,126.2752258
ND,2022,M04,126.6943759
ND,2022,M05,127.9281256
ND,2022,M06,129.6196487
ND,2022,M07,129.5946314
ND,2022,M08,129.7478077
ND,2022,M09,130.2485933
ND,2022,M10,130.8196031
ND,2022,M11,130.9455675
ND,2022,M12,NA
NE,2012,M01,100
NE,2012,M02,100.2137446
NE,2012,M03,100.4235391
NE,2012,M04,100.5903214
NE,2012,M05,100.3822825
NE,2012,M06,100.2993302
NE,2012,M07,100.3282977
NE,2012,M08,100.9111577
NE,2012,M09,101.3926317
NE,2012,M10,101.6660668
NE,2012,M11,101.4953345
NE,2012,M12,101.4830453
NE,2013,M01,101.6840618
NE,2013,M02,102.2361988
NE,2013,M03,101.9487188
NE,2013,M04,101.735852
NE,2013,M05,101.7779865
NE,2013,M06,102.0202597
NE,2013,M07,102.2199594
NE,2013,M08,102.4639882
NE,2013,M09,102.5026115
NE,2013,M10,102.557474
NE,2013,M11,102.7466402
NE,2013,M12,103.0183197
NE,2014,M01,103.2680542
NE,2014,M02,103.3817294
NE,2014,M03,103.5928407
NE,2014,M04,103.7859569
NE,2014,M05,103.9834622
NE,2014,M06,104.1208381
NE,2014,M07,104.2380246
NE,2014,M08,104.2213464
NE,2014,M09,104.2288077
NE,2014,M10,104.2081794
NE,2014,M11,104.0119908
NE,2014,M12,103.6911544
NE,2015,M01,103.0306089
NE,2015,M02,103.2917548
NE,2015,M03,103.5700178
NE,2015,M04,103.6779874
NE,2015,M05,104.019891
NE,2015,M06,104.3078098
NE,2015,M07,104.4732753
NE,2015,M08,104.4728364
NE,2015,M09,104.2380246
NE,2015,M10,104.3411662
NE,2015,M11,104.465814
NE,2015,M12,104.3534555
NE,2016,M01,104.3056153
NE,2016,M02,104.1669227
NE,2016,M03,104.4934648
NE,2016,M04,104.8937422
NE,2016,M05,105.141721
NE,2016,M06,105.4335899
NE,2016,M07,105.380483
NE,2016,M08,105.5753549
NE,2016,M09,105.8523012
NE,2016,M10,106.10028
NE,2016,M11,106.2253667
NE,2016,M12,106.493535
NE,2017,M01,106.9240965
NE,2017,M02,107.09439
NE,2017,M03,107.0443553
NE,2017,M04,107.1764644
NE,2017,M05,107.0935122
NE,2017,M06,107.1632974
NE,2017,M07,107.1984094
NE,2017,M08,107.610976
NE,2017,M09,108.1604796
NE,2017,M10,108.2443097
